,Esposito,Phil,1990,Upper Deck,510,HERO,NHL Heroes,0.15,0.05,,TRUE,HO,BBR,NRMT,,C,,,
,Fallon,,1990,Upper Deck,469,RC,Canada (Jr.),0.2,0.05,,TRUE,HO,,NMMT,,C,,,
,Fanning Mike,,1990,Notre Dame 200,33,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Faught,,1990,Notre Dame,40,1942-43,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Fedorov,Sergie,1990,O-Pee-Chee Red Army,19,FC,Central Red Army,5,2,,TRUE,HO,SOV,NRMT,WC,C,,,
,Fedorov,Sergie,1990,Score Rookie/Traded,20,RC,Detroit Red Wings,10,8.55,,TRUE,HO,SOV,PSA 10,WC,C,,,
,Fedorov,Sergie,1990,OPC Premier,30,RC,Detroit Red Wings,8,3.6,,TRUE,HO,SOV,PSA 9,WC,C,,,
,Fedorov,Sergie,1990,Score Rookie/Traded,20,RC,Detroit Red Wings,2,2.25,,TRUE,HO,SOV,NRMT,WC,C,,,
,Fedorov,Sergie,1990,Upper Deck,525,RC,Detroit Red Wings,6,1.5,,TRUE,HO,SOV,PSA 8,WC,C,,,
,Fedorov,Sergie,1990,Pro Set,604,RC,Detroit Red Wings,1,0.5,,TRUE,HO,SOV,NRMT,WC,C,,,
,Fedorov,Sergie,1990,Upper Deck,525,RC,Detroit Red Wings,6,0.4,,TRUE,HO,SOV,NMMT,WC,C,,,
,Fedorov,Sergie,1990,Upper Deck French,521,Checklist w/Galenov,USSR (Jr.),2,0.05,,TRUE,HO,SOV,NMMT,WC,C,,,
,Ferguson Vagas,,1990,Notre Dame 200,94,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Fetisov,,1990,Upper Deck,176,RC,New Jersey Devils,0.4,0.25,,TRUE,HO,SOV,NRMT,,C,,,
,Fetisov,,1990,Topps,27,RC,New Jersey Devils,0.25,0.05,,TRUE,HO,SOV,NRMT,,C,,,
,Filley,,1990,Notre Dame 200,155,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Fischer,,1990,Notre Dame 200,145,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Fitzgerald Tom,,1990,Bowman,116,RC,New York Islanders,0.05,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Fitzpatrick,,1990,Score,102,RC,New York Islanders,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Fitzpatrick,,1990,Upper Deck,395,RC,New York Islanders,0.4,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Fitzpatrick,,1990,O-Pee-Chee,395,RC,New York Islanders,0.1,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Fitzpatrick,,1990,Topps,395,RC,New York Islanders,0.1,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Fitzpatrick,,1990,Bowman,119,RC,New York Islanders,0.1,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Flanagan,,1990,Notre Dame 200,107,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Fleury,,1990,Topps,386,FTC,Calgary Flames,0.25,0.05,,TRUE,HO,,NRMT,,C,,,
,Flowers,,1990,Notre Dame,46,1976-79,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Flutie,Doug,1990,JOGO CFL,94,RC CFL,British Columbia Lions,12,5,,TRUE,FB,BCE,PSA 9,HT,C,,,
,Flutie,Doug,1990,JOGO CFL,111,,British Columbia Lions,12,5,,TRUE,FB,BCE,PSA 8,HT,C,,,
,Flutie,Doug,1990,Score,535,,New England Patriots,0.5,0.15,,TRUE,FB,BCE,NRMT,HT,C,,,
,Frolikov,,1990,O-Pee-Chee,502,RC,Dynamo Riga,0.1,0.05,,TRUE,HO,SOV,NRMT,,C,,,
,Frolikov A.,,1990,O-Pee-Chee,502,RC,Dynamo Riga,0.1,0.1,,TRUE,HO,SOV,NRMT,,C,,,
,Frolov D.,,1990,O-Pee-Chee,523,RC,Dynamo Riga,0.1,0.1,,TRUE,HO,SOV,NRMT,,C,,,
,Furjanic,,1990,Notre Dame 200,53,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Gagner,,1990,Upper Deck,248,,Minnesota North Stars,0.1,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Gagner,,1990,Bowman,186,,Minnesota North Stars,0.1,0.05,,TRUE,HO,FLP,NRMT,,C,,,
,Gann,,1990,Score,481,,Atlanta Falcons,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Gann,,1990,Fleer,377,,Atlanta Falcons,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Garpenlov,,1990,OPC Premier,35,RC,Detroit Red Wings,0.4,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Garpenlov,,1990,Upper Deck,523,RC,Detroit Red Wings,0.2,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Gatewood,,1990,Notre Dame 200,69,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Gauthier S.,,1990,7th Inning Sketch OHL,57,XRC,Kingston Frontenacs (OHL),1,1,,TRUE,HO,FLP,NMMT,,C,,,
,Gibbons,,1990,Notre Dame 200,9,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Gipp,George,1990,Notre Dame 200,76,,Notre Dame Fightin' Irish,0.5,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Gladieux,,1990,Notre Dame 200,119,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Golic Bob,,1990,Topps,296,,Los Angeles Raiders,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Golic Bob,,1990,Notre Dame 200,83,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Gonzalez J.,,1990,Fleer,297,RC,Texas Rangers,3,1.5,,TRUE,BS,,NRMT,,C,,,
,Gonzalez J.,,1990,Donruss,33,RC,Texas Rangers,3,1.5,,TRUE,BS,,NRMT,,C,,,
,Gonzalez J.,,1990,Topps,331,RC,Texas Rangers,4,1.5,,TRUE,BS,,NRMT,,C,,,
,Gradel,,1990,Notre Dame 200,152,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Graves A.,,1990,Upper Deck,344,RC,Edmonton Oilers,0.75,1,,TRUE,HO,,NMMT,,C,,,
,Green Mark,,1990,Score Supplemental,419,RC,Chicago Bears,0.15,1.4,,TRUE,FB,ND,PSA 8,,C,,,
,Gretzky,Wayne,1990,Topps,2,Oilers,Edmonton Oilers,0.5,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Topps,1,Racers,Indianapolis Racers,0.6,0.05,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,OPC Premier,38,,Los Angeles Kings,5,2,,TRUE,HO,,NMMT,,C,,,
,Gretzky,Wayne,1990,Score Rookie/Traded,110,RB,Los Angeles Kings,1,1.25,,TRUE,HO,,EXMT,,C,,,
,Gretzky,Wayne,1990,Bowman,143,,Los Angeles Kings,1.5,1.1,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Upper Deck,476,AS,Los Angeles Kings,1,1,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Upper Deck,54,,Los Angeles Kings,2,1,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,1,,Los Angeles Kings,1.25,1,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,O-Pee-Chee,120,,Los Angeles Kings,1.5,0.75,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Upper Deck,545,2000 Pts,Los Angeles Kings,1,0.35,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,352,AL,Los Angeles Kings,0.4,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,321,AS,Los Angeles Kings,0.4,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,338,Magician,Los Angeles Kings,0.4,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,353,PL,Los Angeles Kings,0.4,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,347,RB,Los Angeles Kings,0.4,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Upper Deck,205,Ross,Los Angeles Kings,1,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,361,Ross,Los Angeles Kings,0.4,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Score,336,Sniper,Los Angeles Kings,0.4,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Upper Deck,307,TL,Los Angeles Kings,0.75,0.25,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Pro Set,394,PL,Los Angeles Kings,0.4,0.2,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Topps,199,AS,Los Angeles Kings,0.6,0.05,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Topps,3,Kings,Los Angeles Kings,0.5,0.05,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Topps,120,,Los Angeles Kings,1.25,0.05,,TRUE,HO,,NRMT,,C,,,
,Gretzky,Wayne,1990,Topps TSL,12,,Los Angeles Kings,1.5,0.05,,TRUE,HO,,NRMT,,C,,,
,Griffey Jr.,Ken,1990,Leaf,245,,Seattle Mariners,5,19.6,,TRUE,BS,,NRMT,,C,,,
,Griffey Jr.,Ken,1990,Upper Deck,156,,Seattle Mariners,6,2.25,,TRUE,BS,,NRMT,,C,,,
,Griffey Jr.,Ken,1990,Bowman,481,,Seattle Mariners,2.5,2,,TRUE,BS,,NRMT,,C,,,
,Griffey Jr.,Ken,1990,Score,560,,Seattle Mariners,2,1.1,,TRUE,BS,,NRMT,,C,,,
,Griffey Jr.,Ken,1990,Donruss,365,,Seattle Mariners,2,1.1,,TRUE,BS,,NRMT,,C,,,
,Griffey Jr.,Ken,1990,Fleer,513,,Seattle Mariners,2,1.1,,TRUE,BS,,NRMT,,C,,,
,Griffey Jr.,Ken,1990,Topps,336,,Seattle Mariners,2.5,1.1,,TRUE,BS,,NRMT,,C,,,
,Griffey Sr.,Ken,1990,Upper Deck,682,,Seattle Mariners,0.1,0.1,,TRUE,BS,CR,NRMT,,C,,,
,Grissom,,1990,Leaf,107,RC,Montreal Expos,2,1.2,,TRUE,BS,,NRMT,,C,,,
,Grissom,,1990,Upper Deck,9,RC,Montreal Expos,0.5,0.75,,TRUE,BS,,NRMT,,C,,,
,Grissom,,1990,Fleer,347,RC,Montreal Expos,0.25,0.35,,TRUE,BS,,NRMT,,C,,,
,Grissom,,1990,Donruss,36,RC,Montreal Expos,0.25,0.35,,TRUE,BS,,NRMT,,C,,,
,Grissom,,1990,Topps,714,RC,Montreal Expos,0.25,0.35,,TRUE,BS,,NRMT,,C,,,
,Grissom,,1990,Topps,48,RC ML Debut,Montreal Expos,0.1,0.1,,TRUE,BS,,NRMT,,C,,,
,Grogan,Steve,1990,Fleer,319,,New England Patriots,0.08,0.1,,TRUE,FB,KSU,NRMT,,C,,,
,Groom,,1990,Notre Dame 200,168,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Grunhard,,1990,Topps Traded,103,RC,Kansas City Chiefs,0.05,0.05,,TRUE,FB,ND,PSA 9,,C,,,
,Grunhard,,1990,Fleer Update,88,RC,Kansas City Chiefs,0.15,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Guglielmi,,1990,Notre Dame 200,35,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Gwynn,Tony,1990,Upper Deck,344,,San Diego Padres,1,0.55,,TRUE,BS,,NRMT,,C,,,
,Gwynn,Tony,1990,Topps,730,,San Diego Padres,0.5,0.3,,TRUE,BS,,NRMT,,C,,,
,Gwynn,Tony,1990,Score,255,,San Diego Padres,0.5,0.3,,TRUE,BS,,NRMT,,C,,,
,Gwynn,Tony,1990,Fleer,157,,San Diego Padres,0.5,0.2,,TRUE,BS,,NRMT,,C,,,
,Gwynn,Tony,1990,Topps,403,AS,San Diego Padres,0.25,0.15,,TRUE,BS,,NRMT,,C,,,
,Hackett,,1990,OPC Premier,39,RC,New York Islanders,1.5,1,,TRUE,HO,,NMMT,,C,,,
,Haines,,1990,Notre Dame 200,95,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Hanratty,Terry,1990,Notre Dame 200,42,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Hanzlik,,1990,Fleer,49,,Denver Nuggets,0.05,0.05,,TRUE,BK,ND,PSA 8,,C,,,
,Hanzlik,,1990,Hoops,95,,Denver Nuggets,0.05,0.05,,TRUE,BK,ND,NRMT,,C,,,
,Hanzlik,,1990,SkyBox,75,,Denver Nuggets,0.1,0.05,,TRUE,BK,ND,NRMT,,C,,,
,Hanzlik,,1990,Notre Dame,42,1977-80,Notre Dame Fightin' Irish,0.45,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Hardy,,1990,Notre Dame 200,117,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Harper J.,,1990,Notre Dame 200,123,CO,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Harris Major,,1990,JOGO CFL,88,RC,British Columbia Lions,2,1.6,,TRUE,FB,,PSA 8,,C,,,
,Harris Major,,1990,JOGO CFL,160,,British Columbia Lions,2,1.6,,TRUE,FB,,PSA 8,,C,,,
,Hassett,,1990,Notre Dame,50,1945-46,Notre Dame Fightin' Irish,0.25,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Hatcher D.,,1990,Upper Deck,359,RC,Minnesota North Stars,0.4,0.15,,TRUE,HO,,NRMT,,C,,,
,Hawerchuk,,1990,Upper Deck,53,,Winnipeg Jets,0.2,0.15,,TRUE,HO,,NRMT,,C,,,
,Hawerchuk,,1990,Topps,141,,Winnipeg Jets,0.1,0.05,,TRUE,HO,,NRMT,,C,,,
,Hawerchuk,,1990,Topps TSL,11,,Winnipeg Jets,0.1,0.05,,TRUE,HO,,NRMT,,C,,,
,Hawkins Tom,,1990,Notre Dame,8,1957-59,Notre Dame Fightin' Irish,0.5,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Haynes J.,,1990,Notre Dame 200,137,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Heap Joe,,1990,Notre Dame 200,99,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Heater,,1990,Notre Dame 200,147,CO,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Heavens,,1990,Notre Dame 200,32,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Heck Andy,,1990,Fleer Update,84,U84,Seattle Seahawks,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Heck Andy,,1990,Topps,335,,Seattle Seahawks,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Heck Andy,,1990,Score,160,,Seattle Seahawks,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Heck Andy,,1990,Pro Set,647,,Seattle Seahawks,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Ho,,1990,Notre Dame 200,36,1979 Cotten Bowl Program,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Hoffman D.,,1990,Notre Dame 200,151,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,HolikBobby,,1990,Upper Deck,534,RC,Hartford Whalers,10,5,,TRUE,HO,,PSA 10,,C,,,
,HolikBobby,,1990,OPC Premier,43,RC,Hartford Whalers,1.5,1,,TRUE,HO,,NMMT,,C,,,
,Holohan,,1990,Topps,78,,Los Angeles Rams,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Holohan,,1990,Score,179,,Los Angeles Rams,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Holohan,,1990,Fleer,39,,Los Angeles Rams,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Holohan,,1990,Pro Set,168,,Los Angeles Rams,0.05,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Holohan,,1990,Notre Dame 200,44,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Holtz Lou,,1990,Notre Dame 200,13,CO,Notre Dame Fightin' Irish,0.3,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Holtz S.,,1990,Notre Dame 200,129,CO,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Howe,Mark,1990,Topps,185,,Philadelphia Flyers,0.1,0.05,,TRUE,HO,,NRMT,,C,,,
,Huarte,,1990,Notre Dame 200,78,,Notre Dame Fightin' Irish,0.3,0.1,,TRUE,FB,ND,NRMT,HT,C,,,
,Huffman D.,,1990,Notre Dame 200,67,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Huffman T.,,1990,Notre Dame 200,82,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Hughes E.,,1990,Notre Dame 200,135,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Hull,Brett,1990,OPC Premier,47,,St. Louis Blues,2,0.55,,TRUE,HO,,NMMT,,C,,,
,Hull,Brett,1990,Upper Deck,154,,St. Louis Blues,0.75,0.4,,TRUE,HO,,PSA 7,,C,,,
,Hull,Brett,1990,O-Pee-Chee,77,,St. Louis Blues,0.6,0.3,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Score,317,AS,St. Louis Blues,0.25,0.25,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Score,366,Byng,St. Louis Blues,0.25,0.25,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Score,351,GL,St. Louis Blues,0.25,0.25,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Score,346,RB,St. Louis Blues,0.25,0.25,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Score,300,,St. Louis Blues,0.6,0.25,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Upper Deck,546,50 Goals,St. Louis Blues,0.5,0.2,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Topps,4,HL,St. Louis Blues,0.25,0.05,,TRUE,HO,,NRMT,,C,,,
,Hull,Brett,1990,Topps,77,,St. Louis Blues,0.6,0.05,,TRUE,HO,,NRMT,,C,,,
,Hull J.,,1990,Upper Deck,322,RC,Hartford Whalers,0.2,0.25,,TRUE,HO,FLP,NRMT,,C,,,
,Hunter Art,,1990,Notre Dame 200,158,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Hunter Tony,,1990,Notre Dame 200,65,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Irbe,,1990,O-Pee-Chee Red Army,7,,Central Red Army,1,0.4,,TRUE,HO,SOV,NRMT,,C,,,
,Irbe,,1990,O-Pee-Chee,501,RC,Dynamo Riga,0.75,0.55,,TRUE,HO,SOV,NRMT,,C,,,
,Ireland G.,,1990,Notre Dame,56,1934-36,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Jackson Bo,,1990,Fleer,110,,Kansas City Royals,0.15,0.1,,TRUE,BS,,NRMT,,C,,,
,Jackson Bo,,1990,Score,10,,Los Angeles Raiders,0.25,0.05,,TRUE,FB,HT,NRMT,,C,,,
,Jackson Tracy,,1990,Notre Dame,57,1978-81,Notre Dame Fightin' Irish,0.45,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Jagr,Jaromir,1990,OPC Premier,50,RC,Pittsburgh Penguins,40,26.65,,TRUE,HO,,PSA 10,,C,,,
,Jagr,Jaromir,1990,Upper Deck,356,RC,Pittsburgh Penguins,8,2.4,,TRUE,HO,,NRMT,,C,,,
,Johnson Anthony,,1990,Score,624,RC,Indianapolis Colts,0.3,0.05,,TRUE,FB,ND,PSA 8,,C,,,
,Johnson Greg,,1990,Upper Deck French,460,RC,Canada (Jr.),0.4,0.05,,TRUE,HO,,NMMT,,C,,,
,Johnson Greg,,1990,Upper Deck,460,RC,Canada (Jr.),0.2,0.05,,TRUE,HO,,NMMT,,C,,,
,Johnson Magic,,1990,Fleer,93,,Los Angeles Lakers,0.5,0.2,,TRUE,BK,,NRMT,,C,,,
,Johnson Mark,,1990,Topps,178,,New Jersey Devils,0.05,0.05,,TRUE,HO,OLY,NRMT,,C,,,
,Johnson Mark,,1990,Upper Deck,180,,New Jersey Devils,0.08,0.05,,TRUE,HO,OLY,NRMT,,C,,,
,Jones Collis,,1990,Notre Dame,2,1969-71,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Jones K.C.,,1990,Hoops,343,CO,Seattle Supersonics,0.08,0.05,,TRUE,BK,BC,NRMT,,C,,,
,Jordan,Michael,1990,Hoops,65,,Chicago Bulls,2,0.25,,TRUE,BK,,EXMT,,C,,,
,Joseph Curtis,,1990,OPC Premier,51,RC,St. Louis Blues,4,3.25,,TRUE,HO,,PSA 8,,C,,,
,Joseph Curtis,,1990,Upper Deck,175,RC,St. Louis Blues,2,0.6,,TRUE,HO,,NRMT,,C,,,
,Juden,,1990,Topps,164,RC,Salem (MA) HS Witches,0.1,0.05,,TRUE,BS,,NRMT,,C,,,
,Justice,Charlie,1990,Score,650,RC,Atlanta Braves,0.75,0.45,,TRUE,BS,,NRMT,,C,,,
,Kadish,,1990,Notre Dame 200,19,,Notre Dame Fightin' Irish,2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Kempton,,1990,SkyBox,76,,Denver Nuggets,0.1,0.05,,TRUE,BK,ND,NRMT,,C,,,
,Kerch,,1990,O-Pee-Chee,474,RC,Dynamo Riga,0.1,0.05,,TRUE,HO,SOV,NRMT,,C,,,
,Khomutov,,1990,O-Pee-Chee Red Army,3,FC,Central Red Army,0.25,0.1,,TRUE,HO,SOV,NRMT,,C,,,
,Kidd T.,,1990,7th Inning Sketch WHL,226,XRC,Brandon Wheat Kings (WHL),1.5,1,,TRUE,HO,FLP,NMMT,,C,,,
,Kidd T.,,1990,Score,438,RC,Calgary Flames,0.25,0.5,,TRUE,HO,FLP,NMMT,,C,,,
,Kidd T.,,1990,Upper Deck,463,RC,Canada (Jr.),1.25,0.75,,TRUE,HO,FLP,NMMT,,C,,,
,Kiel Blair,,1990,Notre Dame 200,39,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Kiley,,1990,Notre Dame 200,193,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Kizer N.,,1990,Notre Dame,28,1923-25,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Klier,,1990,Notre Dame,17,1943-46,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Knight Toby,,1990,Notre Dame,33,1974-77,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Knoblauch,,1990,Score,672,RC,Minnesota Twins,0.5,0.5,,TRUE,BS,NYY,NMMT,,C,,,
,Kolzig Olaf,,1990,Score,392,RC,Washington Capitals,2,1,,TRUE,HO,WC,PSA 8,,C,,,
,Kostichkin,,1990,O-Pee-Chee Red Army,20,FC,Central Red Army,0.25,0.1,,TRUE,HO,SOV,NRMT,,C,,,
,Krause Moose,,1990,Notre Dame,12,1932-34,Notre Dame Fightin' Irish,0.1,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Krause Moose,,1990,Notre Dame 200,105,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Krimm,,1990,Notre Dame 200,93,,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Kuechenberg,Bob,1990,Pro Set Super Bowl,65,,Miami Dolphins,0.1,0.05,,TRUE,FB,ND,NRMT,,C,,,
,Kuechenberg,Bob,1990,Notre Dame 200,122,,Notre Dame Fightin' Irish,0.2,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Kunz George,,1990,Notre Dame 200,7,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Kurashov K.,,1990,O-Pee-Chee,469,RC,Soviet Wings,0.1,0.1,,TRUE,HO,SOV,NRMT,,C,,,
,Kurth,,1990,Notre Dame 200,110,1979 Cotten Bowl Program,Notre Dame Fightin' Irish,0.1,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Lafleur,,1990,Topps,142,,Quebec Nordiques,0.2,0.05,,TRUE,HO,,NRMT,,C,,,
,Lafleur,,1990,Upper Deck,162,,Quebec Nordiques,0.15,0.05,,TRUE,HO,,NRMT,,C,,,
,LaFontaine,,1990,Topps,184,,New York Islanders,0.2,0.05,,TRUE,HO,,NRMT,,C,,,
,Laimbeer,Bill,1990,Fleer,58,,Detroit Pistons,0.08,0.05,,TRUE,BK,ND,PSA 8,,C,,,
,Laimbeer,Bill,1990,Hoops,108,,Detroit Pistons,0.08,0.05,,TRUE,BK,ND,NRMT,,C,,,
,Laimbeer,Bill,1990,SkyBox,90,,Detroit Pistons,0.08,0.05,,TRUE,BK,ND,NRMT,,C,,,
,Laimbeer,Bill,1990,Notre Dame,13,1976-78,Notre Dame Fightin' Irish,0.9,0.25,,TRUE,BK,ND,NMMT,,C,,,
,Lambeau,,1990,Notre Dame 200,134,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,,C,,,
,Lamonica,Daryl,1990,Notre Dame 200,116,,Notre Dame Fightin' Irish,0.3,0.25,,TRUE,FB,ND,NRMT,,C,,,
,Langway,,1990,Topps,353,,Washington Capitals,0.1,0.05,,TRUE,HO,WC,NRMT,,C,,,
,Lapointe M.,,1990,Upper Deck French,467,RC,Canada (Jr.),0.4,0.05,,TRUE,HO,,NMMT,,C,,,
,Largent,Steve,1990,Score,592,RB,Seattle Seahawks,0.25,0.1,,TRUE,FB,R,NRMT,,C,,,
,Largent,Steve,1990,Pro Set,592,RB,Seattle Seahawks,0.25,0.1,,TRUE,FB,R,NRMT,,C,,,
,Larionov,,1990,Upper Deck,128,RC,Vancouver Canucks,0.6,0.25,,TRUE,HO,SOV,NRMT,,C,,,
,Larionov,,1990,Topps,359,RC,Vancouver Canucks,0.4,0.05,,TRUE,HO,SOV,NRMT,,C,,,
,Lattner,,1990,Notre Dame 200,68,,Notre Dame Fightin' Irish,0.2,0.1,,TRUE,FB,ND,NRMT,HT,C,,,
,Laus,,1990,ProCards AHL/IHL,534,,Albany Choppers (IHL),1,4.25,,TRUE,HO,FLP,NMMT,,C,,,
